timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,network_vehicle_count,neighbor_count,neighbor_distance,relative_speed,in_rsu_range,application_type,application_priority,channel_id,channel_name,channel_utilization,interference_dbm,sinr_db,throughput_mbps,latency_ms,packet_delivery_ratio,policy
233.0,60,emergency,2103.73,7652.59,16.07,-0.32,491889865#3_1,491889865#3,75,0,327.87,0.03,1,emergency,2,1,CH1_5.86GHz_V2V,0.173,-114.86,-15.53,0.399,8.48,0.0022,ROUND_ROBIN
233.0,61,car,4518.59,12801.55,7.4,-0.09,-36327872#2_0,-36327872#2,75,5,60.25,6.76,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.173,-59.43,-4.19,4.658,1.31,0.1028,ROUND_ROBIN
233.0,62,car,4114.08,12396.86,15.67,-0.16,-112994290#1_0,-112994290#1,75,0,366.19,0.13,0,autonomous_driving,4,3,CH3_5.90GHz_V2I,0.173,-111.4,-21.21,0.218,55.57,0.0003,ROUND_ROBIN
233.0,63,motorcycle,3536.75,6598.7,6.58,0.36,:cluster_306608060_6131903446_19_0,:cluster_306608060_6131903446_19,75,1,36.04,5.94,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.16,-125.64,39.17,260.244,0.4,1.0,ROUND_ROBIN
233.0,64,motorcycle,6136.75,12181.07,6.26,1.74,:cluster_13247453939_13247453966_9_0,:cluster_13247453939_13247453966_9,75,1,287.77,0.86,0,safety,1,5,CH5_28GHz_mmWave,0.16,-132.25,-34.04,0.057,42.56,0.0,ROUND_ROBIN
233.0,65,motorcycle,1957.06,12214.96,12.77,2.68,:10839261174_4_0,:10839261174_4,75,0,530.52,2.6,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.16,-135.26,-60.0,0.058,69.7,0.0,ROUND_ROBIN
233.0,66,car,2033.31,11689.95,15.37,-0.49,:cluster_10053692230_308924543_13_0,:cluster_10053692230_308924543_13,75,3,44.25,0.35,0,safety,1,1,CH1_5.86GHz_V2V,0.173,-105.13,36.69,121.895,0.47,1.0,ROUND_ROBIN
233.0,67,car,7972.56,13059.36,15.89,0.34,:1371947793_1_0,:1371947793_1,75,0,720.24,0.38,0,autonomous_driving,4,2,CH2_5.88GHz_EMERG,0.173,-128.88,-30.69,0.012,976.65,0.0,ROUND_ROBIN
233.0,68,car,2073.39,11671.19,15.72,0.32,:955994472_6_0,:955994472_6,75,3,44.25,0.35,0,infotainment,5,3,CH3_5.90GHz_V2I,0.173,-108.24,36.74,244.095,0.61,1.0,ROUND_ROBIN
233.0,69,car,7244.89,7458.71,7.55,0.11,:3141425534_3_0,:3141425534_3,75,0,826.1,5.62,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.16,-135.0,-32.05,0.018,222.97,0.0,ROUND_ROBIN
233.0,7,car,3079.96,7716.74,15.66,-0.51,1073384217#1_0,1073384217#1,75,0,502.4,0.34,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.16,-142.48,-47.96,0.014,277.66,0.0,ROUND_ROBIN
233.0,70,car,3501.44,6591.46,12.52,-0.88,-1196120539_0,-1196120539,75,1,36.04,5.94,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.16,-147.67,6.79,1012.023,0.4,0.8425,ROUND_ROBIN
233.0,71,truck,4571.85,7410.78,13.87,0.12,:266303624_5_0,:266303624_5,75,0,474.46,13.86,0,safety,1,1,CH1_5.86GHz_V2V,0.173,-123.6,-27.0,0.029,83.91,0.0,ROUND_ROBIN
233.0,72,motorcycle,1850.97,7443.75,16.1,-0.5,:10095126151_6_0,:10095126151_6,75,0,327.87,0.03,0,safety,1,2,CH2_5.88GHz_EMERG,0.173,-120.92,-20.12,0.14,17.63,0.0002,ROUND_ROBIN
233.0,73,car,8227.98,6966.18,13.27,-0.5,-309515523#0_0,-309515523#0,75,0,1099.57,5.72,0,safety,1,3,CH3_5.90GHz_V2I,0.173,-127.55,-43.08,0.003,832.27,0.0,ROUND_ROBIN
233.0,74,car,4523.29,12883.45,10.67,-2.61,:cluster_423744876_423744883_12_0,:cluster_423744876_423744883_12,75,3,68.94,0.57,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.16,-132.77,36.87,244.994,0.4,1.0,ROUND_ROBIN
233.0,75,car,3996.5,8855.66,11.73,1.71,27790799#1_0,27790799#1,75,0,417.04,1.84,1,autonomous_driving,4,5,CH5_28GHz_mmWave,0.16,-122.93,-40.14,0.014,832.2,0.0,ROUND_ROBIN
233.0,76,bus,3072.46,11024.3,4.58,1.17,1228807286#10_0,1228807286#10,75,0,799.8,0.56,0,infotainment,5,6,CH6_140GHz_6G_THz,0.16,-143.66,-60.0,0.058,693.57,0.0,ROUND_ROBIN
233.0,77,car,3218.94,9352.86,13.1,-0.21,:305092268_3_0,:305092268_3,75,1,227.78,2.41,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.173,-127.78,-6.85,2.708,1.93,0.0432,ROUND_ROBIN
233.0,8,car,3529.92,9300.0,15.79,-0.79,370390351#0_0,370390351#0,75,2,152.94,0.28,0,autonomous_driving,4,2,CH2_5.88GHz_EMERG,0.173,-126.23,-2.99,5.87,2.5,0.1484,ROUND_ROBIN
233.0,9,car,4265.57,10876.5,15.78,-0.45,217565204#12_0,217565204#12,75,1,74.74,0.04,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.173,-123.53,35.44,235.454,0.47,1.0,ROUND_ROBIN
234.0,0,car,3508.75,7437.65,16.37,0.37,1371102772_0,1371102772,75,0,496.14,0.28,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.173,-123.67,-23.52,0.128,31.71,0.0001,ROUND_ROBIN
234.0,1,car,4245.43,8531.4,16.57,1.99,839092205_0,839092205,75,2,87.53,16.57,1,safety,1,5,CH5_28GHz_mmWave,0.173,-128.42,-30.48,0.129,19.04,0.0,ROUND_ROBIN
234.0,10,car,7290.9,8277.02,13.08,-0.08,380929050_1,380929050,75,0,812.4,5.4,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.173,-150.0,-60.0,0.058,208.41,0.0,ROUND_ROBIN
234.0,11,car,2547.05,8699.09,13.09,-0.68,-688433395#0_0,-688433395#0,75,1,56.01,2.8,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.16,-110.81,38.19,126.873,0.42,1.0,ROUND_ROBIN
234.0,13,car,4361.01,11211.53,15.44,-0.86,1150911345_0,1150911345,75,0,363.77,0.49,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.16,-129.9,-17.11,0.278,14.77,0.0012,ROUND_ROBIN
234.0,14,car,4219.13,10797.84,16.63,0.89,217565204#12_0,217565204#12,75,1,75.43,0.7,0,autonomous_driving,4,3,CH3_5.90GHz_V2I,0.16,-128.43,30.51,202.711,0.44,1.0,ROUND_ROBIN
234.0,15,car,6091.14,8458.67,16.39,0.26,377105485_0,377105485,75,0,1213.43,3.31,0,safety,1,4,CH4_5.92GHz_AUTON,0.173,-131.12,-34.44,0.01,231.92,0.0,ROUND_ROBIN
234.0,16,car,3623.9,8626.04,10.38,1.5,:4533883479_5_0,:4533883479_5,75,1,36.81,3.11,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.173,-123.81,24.11,801.474,0.47,0.9996,ROUND_ROBIN
234.0,17,car,2275.8,11547.79,13.67,-2.72,462585135_0,462585135,75,4,95.34,2.86,0,infotainment,5,6,CH6_140GHz_6G_THz,0.173,-132.31,-7.23,99.971,0.85,0.038,ROUND_ROBIN
234.0,18,motorcycle,3739.96,10147.75,14.89,-0.06,1150911345_0,1150911345,75,0,793.35,0.68,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.16,-132.75,-28.32,0.021,188.76,0.0,ROUND_ROBIN
234.0,19,car,4325.65,8495.6,0.68,-3.7,151676283#1_1,151676283#1,75,2,3.21,0.68,1,safety,1,2,CH2_5.88GHz_EMERG,0.16,-118.6,65.84,218.722,0.39,1.0,ROUND_ROBIN
234.0,20,motorcycle,3593.23,8985.05,16.64,1.08,1110178620#0_0,1110178620#0,75,2,8.87,0.96,0,safety,1,3,CH3_5.90GHz_V2I,0.16,-106.37,49.88,331.381,0.39,1.0,ROUND_ROBIN
234.0,21,motorcycle,7398.98,12603.66,15.82,0.3,-101288980#1_0,-101288980#1,75,2,269.31,10.65,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.173,-136.72,-7.34,4.887,1.27,0.0367,ROUND_ROBIN
234.0,22,car,2238.93,8078.84,14.41,0.14,464465165#0_0,464465165#0,75,1,252.75,10.72,1,safety,1,5,CH5_28GHz_mmWave,0.173,-132.57,-47.48,0.014,166.82,0.0,ROUND_ROBIN
234.0,23,car,6974.11,10948.26,15.89,0.33,-217568905#7_0,-217568905#7,75,0,771.71,1.77,0,safety,1,6,CH6_140GHz_6G_THz,0.173,-150.0,-60.0,0.058,42.04,0.0,ROUND_ROBIN
234.0,24,truck,3546.06,8036.33,13.81,0.03,31281091#11_0,31281091#11,75,0,553.85,2.84,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.16,-126.51,-12.68,0.757,5.67,0.0058,ROUND_ROBIN
234.0,25,car,3447.58,9410.24,15.57,0.06,133903616#15_0,133903616#15,75,2,122.09,0.26,0,safety,1,2,CH2_5.88GHz_EMERG,0.16,-123.01,28.01,93.085,0.41,0.9999,ROUND_ROBIN
234.0,26,car,4326.61,8498.66,0.0,-0.0,151676283#1_0,151676283#1,75,2,3.21,0.68,1,safety,1,3,CH3_5.90GHz_V2I,0.16,-120.09,-16.07,0.705,3.79,0.0018,ROUND_ROBIN
234.0,27,car,2744.37,10227.81,13.0,1.79,1132710443#0_1,1132710443#0,75,2,93.04,2.82,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.173,-130.25,31.42,208.739,0.47,1.0,ROUND_ROBIN
234.0,28,motorcycle,4128.69,7225.07,4.92,-1.17,1055330327#0_0,1055330327#0,75,0,389.78,4.92,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.173,-139.19,-26.04,0.359,11.6,0.0001,ROUND_ROBIN
234.0,29,car,6866.91,12920.8,15.4,-1.19,1259587205#1_0,1259587205#1,75,1,264.59,4.05,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.173,-150.0,-53.34,0.058,69.77,0.0,ROUND_ROBIN
234.0,3,car,2688.64,8421.37,15.64,0.22,239438610#7_1,239438610#7,75,0,311.73,2.55,0,autonomous_driving,4,1,CH1_5.86GHz_V2V,0.16,-109.85,-14.07,0.554,22.04,0.0036,ROUND_ROBIN
234.0,30,motorcycle,7131.39,12573.24,5.17,-1.72,:cluster_3298470907_6141695913_1_0,:cluster_3298470907_6141695913_1,75,3,129.11,8.31,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.16,-98.03,27.03,89.816,0.43,0.9998,ROUND_ROBIN
234.0,31,motorcycle,2031.3,10867.54,15.2,-1.47,1251954788#12_0,1251954788#12,75,1,91.74,0.46,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.16,-62.52,1.3,24.636,0.55,0.439,ROUND_ROBIN
234.0,32,car,6285.91,12423.61,6.26,-0.86,1497089835#0_0,1497089835#0,75,1,276.88,2.64,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.173,-130.89,-20.63,0.248,161.46,0.0004,ROUND_ROBIN
234.0,33,truck,5165.41,12496.44,13.49,-0.31,1194673416#0_0,1194673416#0,75,0,518.56,2.56,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.173,-128.99,-36.22,0.034,116.61,0.0,ROUND_ROBIN
234.0,34,car,2273.51,8954.31,16.21,1.02,1110164317_0,1110164317,75,1,214.24,0.08,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.173,-143.47,-37.98,0.092,43.99,0.0,ROUND_ROBIN
234.0,35,car,2350.13,9154.38,16.29,0.73,1110164317_0,1110164317,75,1,214.24,0.08,0,infotainment,5,1,CH1_5.86GHz_V2V,0.16,-114.33,-0.83,8.683,4.99,0.2706,ROUND_ROBIN
234.0,37,car,2426.49,10553.65,2.72,-2.42,1251954786#5_0,1251954786#5,75,2,67.12,12.79,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.16,-129.52,35.76,118.803,0.42,1.0,ROUND_ROBIN
234.0,38,motorcycle,6851.88,12405.45,16.11,0.97,:6182972886_0_0,:6182972886_0,75,1,291.44,4.76,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.16,-138.87,-5.49,7.186,0.94,0.0679,ROUND_ROBIN
234.0,39,car,4465.63,12813.4,15.82,1.66,1109947892#0_1,1109947892#0,75,4,27.39,2.36,0,safety,1,4,CH4_5.92GHz_AUTON,0.173,-134.53,39.4,261.758,0.46,1.0,ROUND_ROBIN
234.0,4,motorcycle,2866.24,9955.76,15.24,-1.11,1159872651#0_0,1159872651#0,75,2,205.06,0.58,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.173,-127.68,-24.41,0.521,8.12,0.0001,ROUND_ROBIN
234.0,40,motorcycle,3595.33,8995.21,15.97,0.51,1110178620#0_1,1110178620#0,75,2,10.37,0.67,0,safety,1,6,CH6_140GHz_6G_THz,0.173,-147.25,19.32,2574.082,0.45,0.9977,ROUND_ROBIN
234.0,41,car,2782.41,10142.9,15.82,-0.09,1132710443#2_1,1132710443#2,75,2,93.04,2.82,0,infotainment,5,1,CH1_5.86GHz_V2V,0.16,-122.95,30.38,100.947,0.78,1.0,ROUND_ROBIN
234.0,42,car,3585.15,8988.7,15.68,-0.32,1110178624#6_0,1110178624#6,75,2,8.87,0.96,0,autonomous_driving,4,2,CH2_5.88GHz_EMERG,0.16,-108.61,50.57,167.984,0.46,1.0,ROUND_ROBIN
234.0,43,car,2548.83,8755.07,15.89,-0.05,24231604#2_1,24231604#2,75,1,56.01,2.8,0,infotainment,5,3,CH3_5.90GHz_V2I,0.16,-123.37,36.4,241.826,0.55,1.0,ROUND_ROBIN
234.0,44,car,2373.9,11523.21,15.78,-0.02,-52736010#1_0,-52736010#1,75,2,101.13,2.11,0,safety,1,4,CH4_5.92GHz_AUTON,0.173,-117.47,26.66,177.192,0.46,0.9998,ROUND_ROBIN
234.0,45,car,4461.47,12840.47,13.46,2.21,1109947892#0_0,1109947892#0,75,4,27.39,2.36,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.173,-72.09,9.13,319.862,0.46,0.9238,ROUND_ROBIN
234.0,46,car,4649.42,12547.96,16.05,0.23,1194673416#11_1,1194673416#11,75,2,188.45,3.25,0,safety,1,6,CH6_140GHz_6G_THz,0.173,-143.14,-37.3,0.108,22.77,0.0,ROUND_ROBIN
234.0,47,car,2203.54,10359.6,15.84,-0.14,332773260#8_0,332773260#8,75,2,287.63,0.33,0,autonomous_driving,4,1,CH1_5.86GHz_V2V,0.16,-121.47,-15.7,0.383,31.73,0.002,ROUND_ROBIN
234.0,48,car,7703.95,11199.01,14.12,0.11,-92426565#3_0,-92426565#3,75,0,771.71,1.77,0,safety,1,2,CH2_5.88GHz_EMERG,0.16,-122.56,-25.48,0.041,59.27,0.0,ROUND_ROBIN
234.0,49,car,1979.55,10943.29,15.66,0.27,1109191939#0_0,1109191939#0,75,1,91.74,0.46,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.16,-62.51,-6.66,5.633,1.09,0.046,ROUND_ROBIN
234.0,5,car,2453.44,7751.51,4.74,-4.5,1167293938_0,1167293938,75,0,347.15,11.6,1,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.173,-119.29,-22.98,0.145,83.27,0.0002,ROUND_ROBIN
234.0,50,car,6219.45,13326.72,16.34,0.77,766297129_0,766297129,75,0,764.18,0.94,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.173,-135.87,-42.89,0.014,277.73,0.0,ROUND_ROBIN
234.0,51,car,4444.83,12037.5,15.5,-0.39,217565204#3_0,217565204#3,75,0,499.0,0.65,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.173,-123.99,-53.58,0.058,69.77,0.0,ROUND_ROBIN
234.0,52,car,2113.42,7221.74,15.54,-0.03,229976708#8_0,229976708#8,75,0,327.81,0.39,0,safety,1,1,CH1_5.86GHz_V2V,0.16,-127.95,-13.23,0.67,3.97,0.0048,ROUND_ROBIN
234.0,53,truck,7153.61,12446.06,13.48,0.07,173431799#7_1,173431799#7,75,3,129.11,8.31,0,safety,1,2,CH2_5.88GHz_EMERG,0.16,-100.56,24.56,81.652,0.41,0.9996,ROUND_ROBIN
234.0,54,car,2203.28,11609.68,16.53,1.34,462585138#1_0,462585138#1,75,4,95.34,2.86,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.16,-113.9,27.77,184.542,0.41,0.9999,ROUND_ROBIN
234.0,55,car,4143.39,7614.57,0.0,-0.01,1509685699_0,1509685699,75,0,389.78,4.92,0,safety,1,4,CH4_5.92GHz_AUTON,0.173,-114.91,-16.35,0.662,4.08,0.0016,ROUND_ROBIN
234.0,56,car,2371.95,10592.77,15.51,0.13,1251954788#3_1,1251954788#3,75,2,67.12,12.79,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.173,-133.76,19.12,636.974,0.46,0.9975,ROUND_ROBIN
234.0,57,motorcycle,2101.97,8291.26,3.69,-3.47,694563706_0,694563706,75,1,252.75,10.72,0,safety,1,6,CH6_140GHz_6G_THz,0.173,-144.95,-39.84,0.06,40.57,0.0,ROUND_ROBIN
234.0,58,car,6963.74,12674.57,11.35,0.1,-302944323#0_0,-302944323#0,75,4,195.89,6.18,0,safety,1,1,CH1_5.86GHz_V2V,0.16,-141.89,-11.55,0.975,2.85,0.0086,ROUND_ROBIN
234.0,59,car,4461.0,12544.86,12.8,-3.0,476640627_0,476640627,75,4,188.45,3.25,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.16,-132.91,2.46,14.651,0.66,0.5399,ROUND_ROBIN
234.0,6,bus,3651.22,8601.37,13.49,-0.09,638541491#1_0,638541491#1,75,1,36.81,3.11,0,safety,1,3,CH3_5.90GHz_V2I,0.16,-114.53,39.48,262.284,0.39,1.0,ROUND_ROBIN
234.0,60,emergency,2119.78,7655.68,16.34,0.27,491889865#3_1,491889865#3,75,0,339.74,0.41,1,emergency,2,4,CH4_5.92GHz_AUTON,0.173,-111.71,-19.86,0.296,11.25,0.0005,ROUND_ROBIN
234.0,61,car,4517.89,12810.34,8.82,1.42,-36327872#2_0,-36327872#2,75,5,52.35,7.0,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.173,-65.69,0.91,115.895,0.55,0.4057,ROUND_ROBIN
234.0,62,car,4116.07,12412.89,16.15,0.49,-112994290#1_0,-112994290#1,75,0,369.31,3.35,0,safety,1,6,CH6_140GHz_6G_THz,0.173,-141.39,-51.64,0.058,42.04,0.0,ROUND_ROBIN
234.0,63,motorcycle,3537.78,6605.85,7.43,0.85,-1391538489_1,-1391538489,75,1,27.68,5.13,0,safety,1,1,CH1_5.86GHz_V2V,0.16,-129.41,45.98,152.752,0.4,1.0,ROUND_ROBIN
234.0,64,motorcycle,6137.37,12189.95,8.9,2.64,:13247453944_9_0,:13247453944_9,75,1,276.88,2.64,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.16,-122.34,-12.17,0.85,5.09,0.007,ROUND_ROBIN
234.0,65,motorcycle,1956.03,12230.12,15.19,2.42,1165341834#1_0,1165341834#1,75,0,554.87,1.09,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.16,-115.04,-27.22,0.055,73.6,0.0,ROUND_ROBIN
234.0,66,car,2047.98,11682.92,16.28,0.91,:2228090567_6_0,:2228090567_6,75,3,43.49,0.77,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.173,-110.77,38.43,255.321,0.47,1.0,ROUND_ROBIN
234.0,67,car,7956.99,13056.96,15.75,-0.14,122912057#28_0,122912057#28,75,0,718.93,0.07,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.173,-143.62,-38.49,0.02,588.24,0.0,ROUND_ROBIN
234.0,68,car,2087.49,11664.75,15.51,-0.22,-487959500#1_0,-487959500#1,75,3,43.49,0.77,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.173,-113.86,-1.49,309.637,0.46,0.2279,ROUND_ROBIN
234.0,69,car,7247.98,7465.75,7.68,0.14,-609926717#11_0,-609926717#11,75,0,812.4,5.4,0,safety,1,1,CH1_5.86GHz_V2V,0.16,-141.03,-26.75,0.03,79.17,0.0,ROUND_ROBIN
234.0,7,car,3096.2,7713.25,16.65,0.99,1073384217#1_0,1073384217#1,75,0,496.14,0.28,0,autonomous_driving,4,2,CH2_5.88GHz_EMERG,0.16,-126.07,-15.42,0.408,29.8,0.0022,ROUND_ROBIN
234.0,70,car,3514.0,6591.69,12.56,0.04,-1196120539_0,-1196120539,75,1,27.68,5.13,0,autonomous_driving,4,3,CH3_5.90GHz_V2I,0.16,-128.23,46.22,307.069,0.42,1.0,ROUND_ROBIN
234.0,71,truck,4558.35,7413.5,13.77,-0.1,1308999493#0_0,1308999493#0,75,0,461.11,13.77,0,safety,1,4,CH4_5.92GHz_AUTON,0.173,-119.15,-27.52,0.051,47.43,0.0,ROUND_ROBIN
234.0,72,motorcycle,1862.97,7433.25,15.93,-0.16,229976708#4_0,229976708#4,75,0,327.81,0.39,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.173,-135.55,-38.05,0.023,177.34,0.0,ROUND_ROBIN
234.0,73,car,8238.39,6958.81,12.77,-0.51,-309515523#0_0,-309515523#0,75,0,1112.61,5.09,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.173,-150.0,-60.0,0.058,208.41,0.0,ROUND_ROBIN
234.0,74,car,4513.11,12880.81,10.6,-0.07,:cluster_423744876_423744883_12_0,:cluster_423744876_423744883_12,75,3,65.53,2.86,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.16,-137.2,31.16,103.53,0.42,1.0,ROUND_ROBIN
234.0,75,car,4003.33,8858.01,7.23,-4.5,27790799#1_0,27790799#1,75,0,406.55,9.34,1,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.16,-110.5,-22.65,0.078,51.54,0.0002,ROUND_ROBIN
234.0,76,bus,3075.37,11019.81,5.35,0.76,1228807286#10_0,1228807286#10,75,0,798.97,2.63,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.16,-116.44,-26.16,0.07,57.67,0.0,ROUND_ROBIN
234.0,77,car,3226.61,9363.13,12.83,-0.27,:305092268_3_0,:305092268_3,75,1,225.94,2.74,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.173,-119.01,-6.13,6.298,1.09,0.055,ROUND_ROBIN
234.0,8,car,3523.17,9314.37,15.83,0.03,370390351#0_0,370390351#0,75,1,122.09,0.26,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.173,-129.58,10.22,352.504,0.49,0.9466,ROUND_ROBIN
234.0,9,car,4257.46,10862.81,15.93,0.16,217565204#12_0,217565204#12,75,1,75.43,0.7,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.173,-138.84,-2.13,275.604,0.47,0.1906,ROUND_ROBIN
235.0,0,car,3509.32,7421.28,16.37,0.01,1371102772_0,1371102772,76,0,491.92,0.02,0,safety,1,1,CH1_5.86GHz_V2V,0.171,-120.95,-24.35,0.053,45.85,0.0,ROUND_ROBIN
235.0,1,car,4231.0,8536.72,15.43,-1.14,839092205_0,839092205,76,2,102.91,15.43,1,safety,1,2,CH2_5.88GHz_EMERG,0.171,-121.4,29.07,96.598,0.46,0.9999,ROUND_ROBIN
235.0,10,car,7278.62,8270.98,13.69,0.6,380929050_1,380929050,76,0,798.33,5.64,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.171,-130.84,-30.88,0.024,170.43,0.0,ROUND_ROBIN
235.0,11,car,2551.21,8711.61,13.19,0.1,-688433395#0_0,-688433395#0,76,1,52.44,2.71,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.171,-110.64,37.13,246.685,0.6,1.0,ROUND_ROBIN
235.0,13,car,4350.37,11223.83,16.25,0.81,1150911345_0,1150911345,76,0,388.58,0.18,0,safety,1,5,CH5_28GHz_mmWave,0.158,-134.25,-20.37,1.319,2.19,0.0004,ROUND_ROBIN
235.0,14,car,4210.87,10783.79,16.31,-0.32,217565204#12_0,217565204#12,76,1,75.31,0.12,0,safety,1,6,CH6_140GHz_6G_THz,0.158,-149.03,2.34,576.134,0.38,0.5297,ROUND_ROBIN
235.0,15,car,6106.5,8453.79,16.14,-0.26,377105485_0,377105485,76,0,1186.29,2.45,0,infotainment,5,1,CH1_5.86GHz_V2V,0.171,-133.28,-41.08,0.001,27727.72,0.0,ROUND_ROBIN
235.0,16,car,3622.34,8638.34,12.4,2.03,1110178624#2_0,1110178624#2,76,1,42.31,1.39,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.171,-117.4,37.12,123.322,0.47,1.0,ROUND_ROBIN
235.0,17,car,2278.93,11556.38,9.17,-4.5,462585135_0,462585135,76,4,76.49,7.04,0,infotainment,5,3,CH3_5.90GHz_V2I,0.171,-108.48,32.74,217.52,0.62,1.0,ROUND_ROBIN
235.0,18,motorcycle,3755.01,10154.07,16.31,1.41,1150911345_0,1150911345,76,0,777.4,0.0,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.171,-116.74,-25.85,0.075,53.78,0.0001,ROUND_ROBIN
235.0,19,car,4325.52,8495.65,0.14,-0.54,151676283#1_1,151676283#1,76,2,3.2,0.14,1,safety,1,5,CH5_28GHz_mmWave,0.158,-126.22,-37.98,0.023,104.94,0.0,ROUND_ROBIN
235.0,20,motorcycle,3594.94,8969.51,15.63,-1.01,1110178620#0_0,1110178620#0,76,2,9.69,0.74,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.158,-136.73,14.51,1947.845,0.38,0.9876,ROUND_ROBIN
235.0,21,motorcycle,7383.33,12603.65,15.66,-0.16,-101288980#1_0,-101288980#1,76,2,252.08,10.72,0,safety,1,1,CH1_5.86GHz_V2V,0.171,-135.44,-5.46,3.611,1.1,0.0684,ROUND_ROBIN
235.0,22,car,2231.46,8091.21,14.46,0.06,464465165#0_0,464465165#0,76,1,239.75,9.29,1,autonomous_driving,4,2,CH2_5.88GHz_EMERG,0.171,-117.46,-8.49,1.91,6.72,0.0248,ROUND_ROBIN
235.0,23,car,6970.35,10932.67,16.03,0.15,-217568905#7_0,-217568905#7,76,0,766.81,1.7,0,autonomous_driving,4,3,CH3_5.90GHz_V2I,0.171,-131.74,-37.25,0.005,2210.52,0.0,ROUND_ROBIN
235.0,24,truck,3543.36,8023.01,13.59,-0.21,31281091#11_0,31281091#11,76,0,531.35,2.8,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.171,-121.26,-29.98,0.029,138.54,0.0,ROUND_ROBIN
235.0,25,car,3459.27,9399.13,16.15,0.58,133903616#15_0,133903616#15,76,2,90.95,0.61,0,safety,1,5,CH5_28GHz_mmWave,0.158,-127.45,16.15,539.879,0.38,0.993,ROUND_ROBIN
235.0,26,car,4326.61,8498.66,0.0,0.0,151676283#1_0,151676283#1,76,2,3.2,0.14,1,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.158,-138.96,-41.21,0.058,69.69,0.0,ROUND_ROBIN
235.0,27,car,2751.05,10213.89,15.44,2.44,1132710443#0_1,1132710443#0,76,2,93.28,0.24,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.171,-129.69,29.94,99.483,0.48,0.9999,ROUND_ROBIN
